"","rownames(resOrderedDF)","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C0820","gene:UTI89_C0820",1522.36673637374,1.47757784928075,0.402319958899395,3.67264366730122,0.000240054111145315,0.0267712519603362
"gene:UTI89_C3790","gene:UTI89_C3790",981.347458208924,1.29839908254142,0.40205477329258,3.22940845076489,0.00124046589995861,0.0908021964111721
"gene:UTI89_C2243","gene:UTI89_C2243",38.9976178771228,-1.50379442346646,0.462880813345776,-3.2487724271758,0.00115904164260522,0.0869513303442212
"gene:UTI89_C5074","gene:UTI89_C5074",1190.36685569553,1.87580785250338,0.466451859511429,4.02143932809731,5.78436076505781e-05,0.00927305335148331
"gene:UTI89_C0596","gene:UTI89_C0596",934.631847919027,2.2559289738471,0.455630663942402,4.95122289252305,7.37485766393136e-07,0.00035708616961085
"gene:UTI89_C0525","gene:UTI89_C0525",319.396397927882,-0.836342512040971,0.257636514007696,-3.24621110195579,0.00116952081749537,0.0869513303442212
"gene:UTI89_C2330","gene:UTI89_C2330",105.165309396334,-1.35276630825753,0.419373365242829,-3.22568484403925,0.0012567165585172,0.0908021964111721
"gene:UTI89_P028","gene:UTI89_P028",6632.56836366916,1.7087242875842,0.477315847844453,3.57986078882728,0.00034377730248932,0.0320650465776402
"gene:UTI89_C2521","gene:UTI89_C2521",131.79526852227,-1.58991232963346,0.418132319004915,-3.8024143491639,0.000143292812620428,0.0188485161216102
"gene:UTI89_C1122","gene:UTI89_C1122",1480.03321299437,1.62414704721899,0.462950888988755,3.50824911637322,0.00045106645455991,0.0413209091409346
"gene:UTI89_C1335","gene:UTI89_C1335",22.2679721603922,1.89113598517442,0.482003679354828,3.92348869142605,8.72758639041188e-05,0.0127921480522323
"gene:UTI89_P010","gene:UTI89_P010",8957.38733046093,1.98680467788603,0.472368725812479,4.20604618662827,2.59877145236436e-05,0.00512757598101123
"gene:UTI89_P029","gene:UTI89_P029",7638.63799062823,1.73337856274258,0.479658287380088,3.61377799226687,0.000301767478387641,0.0292088144175207
"gene:UTI89_P012","gene:UTI89_P012",2658.91245534495,2.42225957279464,0.46745483070492,5.18180455883167,2.19749409507051e-07,0.000125257163419019
"gene:UTI89_C0599","gene:UTI89_C0599",263.972525763073,2.19555373001262,0.444091918395712,4.94391732671941,7.65681845169464e-07,0.00035708616961085
"gene:UTI89_P011","gene:UTI89_P011",5137.53124569124,2.16980287327815,0.452406182422197,4.79613886278246,1.61753169642062e-06,0.000691494800219814
"gene:UTI89_C0584","gene:UTI89_C0584",4105.63968644847,1.83841581583477,0.486019102182238,3.78259991753459,0.000155198761824614,0.0194187719063481
"gene:UTI89_C4034","gene:UTI89_C4034",2231.16148528717,1.99016476405319,0.480741080800597,4.13978510165782,3.47631320336667e-05,0.005944495577757
"gene:UTI89_C0166","gene:UTI89_C0166",5623.41098531032,1.74476296296581,0.480487537533339,3.63123458294638,0.000282068649112166,0.0282760461630836
"gene:UTI89_P017","gene:UTI89_P017",427.332703138866,2.27726685498035,0.382035937877426,5.96087076946933,2.50897333140494e-09,3.48802887789948e-06
"gene:UTI89_C1574","gene:UTI89_C1574",20020.1691142536,-1.71431822205638,0.441398177023678,-3.88383620796971,0.000102821186769747,0.0146520191146889
"gene:UTI89_C4237","gene:UTI89_C4237",695.571346544177,-1.51252689537143,0.44611375620411,-3.39045114466141,0.000697776903340702,0.0577354115183516
"gene:UTI89_C0586","gene:UTI89_C0586",810.436923074717,1.64396873501772,0.486079070834847,3.38210145973614,0.0007193357130951,0.0585744794948867
"gene:UTI89_C0819","gene:UTI89_C0819",2562.24253829498,1.2744394520193,0.368237252221394,3.46091940544101,0.000538333952191825,0.0470356083449805
"gene:UTI89_C4957","gene:UTI89_C4957",96.0466029183657,-1.23997125098909,0.378377254150685,-3.27707661437621,0.00104887904459738,0.0803096940117098
"gene:UTI89_C3911","gene:UTI89_C3911",150.803626367419,1.5044156039597,0.470855459327599,3.19506883515394,0.00139797493461525,0.097347397992222
"gene:UTI89_C3035","gene:UTI89_C3035",738.747010809418,1.67161498004404,0.460867778337355,3.62710317062006,0.000286618791516636,0.0282760461630836
"gene:UTI89_C2336","gene:UTI89_C2336",72.8850640499197,-1.62343634955574,0.371183750917188,-4.3736730003516,1.22173341588149e-05,0.00299928321856957
"gene:UTI89_C4033","gene:UTI89_C4033",1538.09030928138,1.77999798754359,0.486670812851387,3.65749895111779,0.000254688301448175,0.0273581921310138
"gene:UTI89_C0168","gene:UTI89_C0168",508.94845884015,1.98965482482082,0.455028254274848,4.37259622040749,1.22777675613959e-05,0.00299928321856957
"gene:UTI89_C0583","gene:UTI89_C0583",846.569420589603,1.82467292860494,0.475605016351877,3.83653003200233,0.000124784942637782,0.0168459672561005
"gene:UTI89_P027","gene:UTI89_P027",5509.56428792855,1.48302247385843,0.464347115927059,3.19377987499202,0.00140423147201256,0.097347397992222
"gene:UTI89_P013","gene:UTI89_P013",2559.63998585275,2.69091729171875,0.452431483286767,5.94767913181045,2.71971062604248e-09,3.48802887789948e-06
"gene:UTI89_C4028","gene:UTI89_C4028",5420.39315165914,1.82848323544399,0.482373532316675,3.79059611057516,0.000150286164643303,0.0192742006155037
"gene:UTI89_C0598","gene:UTI89_C0598",372.943798303593,2.02714842763989,0.454565462526778,4.45953024317256,8.21394829211041e-06,0.00234097526325147
"gene:UTI89_C0169","gene:UTI89_C0169",1098.99935916976,1.78896716784715,0.39071838634676,4.57866133348394,4.67961154348373e-06,0.0017147433727194
"gene:UTI89_C5072","gene:UTI89_C5072",604.400944619263,1.81028434028126,0.483372732335071,3.74511059309482,0.000180314327799259,0.0215119186420976
"gene:UTI89_C2139","gene:UTI89_C2139",348.905145109046,1.50152412212253,0.468218726474612,3.20688609237834,0.00134180114315235,0.0956033314496047
"gene:UTI89_C2785","gene:UTI89_C2785",16.9067089085431,-1.77939883744983,0.481430986856478,-3.69606212734349,0.000218969410138538,0.0249625127557934
"gene:UTI89_C1336","gene:UTI89_C1336",2241.28595781413,1.85462022319132,0.471473799511973,3.93366550826589,8.36601856102745e-05,0.0126228456523738
"gene:UTI89_C0015","gene:UTI89_C0015",2235.47038016327,-1.41484422218092,0.356158453251192,-3.97251338348286,7.11182390836939e-05,0.0110556535302833
"gene:UTI89_C0807","gene:UTI89_C0807",166.740518222976,1.31057284123706,0.358714755702001,3.65352364352083,0.000258665957731481,0.0273581921310138
"gene:UTI89_C3036","gene:UTI89_C3036",353.753040091153,1.57658127987127,0.46678970746169,3.37749794965362,0.000731484984265286,0.0586330932700143
"gene:UTI89_C4030","gene:UTI89_C4030",227.968896109446,1.68445958573361,0.48689270606236,3.45961146010239,0.000540955339640126,0.0470356083449805
"gene:UTI89_C4238","gene:UTI89_C4238",1250.39631369611,-1.44127980721894,0.382986968157175,-3.76326070350113,0.000167712204092365,0.0204848477855674
"gene:UTI89_C0597","gene:UTI89_C0597",413.207389947498,2.03814716192044,0.469225897108884,4.34363741319139,1.40142749122137e-05,0.00326787410452983
"gene:UTI89_C4036","gene:UTI89_C4036",1056.88721292061,2.17645627674805,0.474991621330714,4.58209403915504,4.60342781401127e-06,0.0017147433727194
"gene:UTI89_C0808","gene:UTI89_C0808",740.187646052466,1.77171306302545,0.398685900198771,4.44388191842785,8.83501068104065e-06,0.00238545288388097
"gene:UTI89_C4035","gene:UTI89_C4035",1481.23972758742,1.98376033735116,0.475799387242357,4.16932091663391,3.05508560760697e-05,0.00547007564858699
"gene:UTI89_C1338","gene:UTI89_C1338",6065.41631880685,2.12520277511516,0.472452687836457,4.49823406624542,6.8520235765979e-06,0.0021969300592467
"gene:UTI89_C2329","gene:UTI89_C2329",61.8828785327115,-1.45886256472876,0.338643436267185,-4.30796055228349,1.64766761258425e-05,0.00352188952189884
"gene:UTI89_C1337","gene:UTI89_C1337",1458.80141403892,1.85173448538173,0.444427183270492,4.16656441164336,3.09224549335327e-05,0.00547007564858699
"gene:UTI89_C1082","gene:UTI89_C1082",3774.5530164427,2.37197041801374,0.418917912608287,5.66213653468592,1.49499794567232e-08,1.5338678922598e-05
"gene:UTI89_C1121","gene:UTI89_C1121",2788.18988550654,1.45427553420915,0.436428013146524,3.3322231625881,0.000861551395645264,0.0669660402978819
"gene:UTI89_C1354","gene:UTI89_C1354",102.203643404472,-1.18320907513327,0.339882763928419,-3.48122706034735,0.000499122181565983,0.0449209963409385
"gene:UTI89_C1866","gene:UTI89_C1866",632.174071788271,-1.64485101521913,0.487842527464208,-3.37168435021239,0.000747100199032689,0.058963446477503
"gene:UTI89_C0167","gene:UTI89_C0167",556.431859921269,1.86753889507234,0.441085107370098,4.23396497380575,2.29606721470393e-05,0.00471152992457246
"gene:UTI89_C1719","gene:UTI89_C1719",50.1602710074726,-1.43137136938321,0.418869297423249,-3.41722675352085,0.00063262564058988,0.0540894922704348
"gene:UTI89_C4595","gene:UTI89_C4595",42.3816462094525,-1.658932916717,0.364537627716701,-4.550786504833,5.3445757199629e-06,0.00182784489622731
"gene:UTI89_C1119","gene:UTI89_C1119",1420.86921616627,1.43879830555252,0.42372047908514,3.39563079098525,0.000684706518783209,0.057582695759965
"gene:UTI89_C0588","gene:UTI89_C0588",2915.01289493413,2.78959211117962,0.440577299840819,6.33167462823777,2.42514482875673e-10,1.2440992971522e-06
