"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C1761","gene:UTI89_C1761",1036.94345027269,-0.808933692876688,0.150866866936498,-5.36190423585304,8.23491962047442e-08,1.31681511556149e-05
"gene:UTI89_C0607","gene:UTI89_C0607",601.103066697417,-0.677494512677874,0.213862626338336,-3.16789578561548,0.00153546550682113,0.0222577252079425
"gene:UTI89_C4055","gene:UTI89_C4055",338.469379834435,-0.685733071443117,0.223878627578062,-3.0629679968179,0.00219153496002929,0.0285345658790582
"gene:UTI89_C0701","gene:UTI89_C0701",36.6826111251803,-1.07234735638645,0.421362866087334,-2.54494983467335,0.0109293438378962,0.0868107727470255
"gene:UTI89_C3411","gene:UTI89_C3411",737.324180919092,-0.756877397654895,0.301168176682524,-2.51313869211605,0.0119662281130026,0.0918008834396316
"gene:UTI89_C2328","gene:UTI89_C2328",16.6236160658169,-1.36360686000274,0.395886161915584,-3.44444184005984,0.000572239732502515,0.0109972917912897
"gene:UTI89_P141","gene:UTI89_P141",2499.2472306526,-0.733974508330564,0.234260498343885,-3.13315524179035,0.00172937948024773,0.0242444789052812
"gene:UTI89_C2644","gene:UTI89_C2644",206.639455146162,-0.764508420291431,0.246959550863768,-3.09568274487655,0.00196360332206668,0.0263720687638195
"gene:UTI89_C0820","gene:UTI89_C0820",966.130930863806,1.06221214880308,0.374257553604913,2.83818493059571,0.00453708873450953,0.0468070222872687
"gene:UTI89_C4691","gene:UTI89_C4691",25.4844001615612,-1.18261978503599,0.443125152291205,-2.66881665128053,0.00761189898798534,0.066367967733885
"gene:UTI89_C2726","gene:UTI89_C2726",1836.53332763685,1.10791878515858,0.289206771351888,3.83088812194696,0.000127681555627984,0.00371219613720677
"gene:UTI89_C0881","gene:UTI89_C0881",1099.19677896315,-0.865821956856963,0.322203679309678,-2.68718829875558,0.00720563195210615,0.0637494489715725
"gene:UTI89_C2182","gene:UTI89_C2182",218.023061435673,1.54161670155088,0.511460804509409,3.01414436445349,0.00257705147417825,0.0322414972943034
"gene:UTI89_C3667","gene:UTI89_C3667",10139.8955631924,-1.34712008338623,0.436161816228096,-3.08857867255794,0.00201116436283359,0.0267966827628234
"gene:UTI89_C0230","gene:UTI89_C0230",1233.27744594563,0.968508355433645,0.256288546952512,3.77897634112031,0.000157474383452386,0.00433860196315103
"gene:UTI89_C2349","gene:UTI89_C2349",637.707860341501,-0.859244961083308,0.314239253099939,-2.73436546391624,0.00625006307565295,0.0576244554200291
"gene:UTI89_C3790","gene:UTI89_C3790",501.253967341778,0.970048694526377,0.380832081809387,2.54718218569596,0.0108596721315234,0.0864225304679577
"gene:UTI89_C2354","gene:UTI89_C2354",858.72794638751,-0.661869995072904,0.238386736715777,-2.77645478180288,0.00549552787408595,0.0536652979612553
"gene:UTI89_C2409","gene:UTI89_C2409",104.535730725556,-1.5037961806602,0.504561403117362,-2.98040272476097,0.00287869650207257,0.0343363403289168
"gene:UTI89_C2149","gene:UTI89_C2149",37.2387632575415,1.91239045642401,0.444574600415395,4.30161879386978,1.69554831292353e-05,0.000788738247020884
"gene:UTI89_C2397","gene:UTI89_C2397",258.572779103535,0.925905838929789,0.219266630074851,4.22273940459482,2.41350817688105e-05,0.00101228863451642
"gene:UTI89_C0833","gene:UTI89_C0833",1490.93214001584,-1.20114944207846,0.295740391072235,-4.06149947162639,4.8758528651642e-05,0.00179494525978742
"gene:UTI89_C4101","gene:UTI89_C4101",181.07035708734,-0.971582083483361,0.301161006295058,-3.22612178593755,0.00125479951751271,0.0195495149060547
"gene:UTI89_C4020","gene:UTI89_C4020",303.920352113336,0.640927505187786,0.212023853301421,3.02290282535626,0.0025036262375626,0.031657589089949
"gene:UTI89_C2061","gene:UTI89_C2061",1444.26698839889,0.595743763303779,0.204750107394718,2.90961392345109,0.00361875473599518,0.0401673925902112
"gene:UTI89_C1265","gene:UTI89_C1265",1014.37543823872,-1.04737290097274,0.292789379072667,-3.57722299999412,0.000347263903387821,0.00762639224736257
"gene:UTI89_C1196","gene:UTI89_C1196",730.929862301789,1.53441974649555,0.485797509940213,3.15855827808667,0.00158551605072549,0.0226622503674926
"gene:UTI89_C2671","gene:UTI89_C2671",10.6468425821997,-1.20286573562789,0.456194826390587,-2.63673690722222,0.00837077260926445,0.0711746753079565
"gene:UTI89_C2697","gene:UTI89_C2697",306.864910792732,-0.861581133688547,0.252044567276887,-3.41836819970829,0.000629978206892957,0.0115128517309688
"gene:UTI89_C3016","gene:UTI89_C3016",661.211851570592,-1.71116257245073,0.436009093128787,-3.92460294846486,8.6872902816078e-05,0.00282580321851919
"gene:UTI89_C3591","gene:UTI89_C3591",1575.12595319484,1.10209370833347,0.394837005809368,2.79126245037319,0.00525028810322536,0.051964650336952
"gene:UTI89_C2593","gene:UTI89_C2593",2278.32480629807,-1.03344729227554,0.408789998787496,-2.52806403126503,0.0114693432250079,0.0891924457178809
"gene:UTI89_C4308","gene:UTI89_C4308",383.996815642924,0.675098775576452,0.267177323830273,2.52678171147981,0.0115113025996589,0.0893829065287624
"gene:UTI89_C0795","gene:UTI89_C0795",634.649923720605,-0.835409150458832,0.310156956119244,-2.69350447886665,0.00707051954704048,0.0630310949864219
"gene:UTI89_C2136","gene:UTI89_C2136",427.693930700384,0.531387258761889,0.211018423029925,2.51820315559146,0.0117955263894587,0.0911741260955963
"gene:UTI89_C2087","gene:UTI89_C2087",2513.91462769272,1.39420716677649,0.491955021889397,2.83401348648076,0.00459673920041543,0.047326990922587
"gene:UTI89_C1683","gene:UTI89_C1683",109.203742537231,-1.26935442959718,0.463803005718696,-2.73683959341795,0.00620325322802265,0.0575258768972231
"gene:UTI89_C3528","gene:UTI89_C3528",160.421650265357,1.01219455217373,0.324031961792777,3.1237491097284,0.00178562642001051,0.0246712827446693
"gene:UTI89_C0003","gene:UTI89_C0003",2509.54919164864,-1.30072924736913,0.391535838105589,-3.32212053349341,0.000893360934004432,0.0152971281692686
"gene:UTI89_C0341","gene:UTI89_C0341",779.109153607156,-1.23569802184822,0.405465414310643,-3.04760400822129,0.00230673683113262,0.0297319203146237
"gene:UTI89_C4031","gene:UTI89_C4031",5.84723513582154,2.82863018572289,0.51082433925957,5.53738333968765,3.07024066319323e-08,7.14110066979989e-06
"gene:UTI89_C1916","gene:UTI89_C1916",955.422677458405,-1.67078750814857,0.326194409302011,-5.12206052741283,3.02214841828757e-07,3.77178864789695e-05
"gene:UTI89_C3158","gene:UTI89_C3158",143.61685598259,-1.01181532555838,0.231685018167173,-4.36720221947325,1.25848201234179e-05,0.000683436498722665
"gene:UTI89_C3425","gene:UTI89_C3425",916.338088035617,1.59350818475395,0.495388535801558,3.21668361213808,0.00129681522620401,0.0199273378753332
"gene:UTI89_C2083","gene:UTI89_C2083",142.82691331771,1.90504229566883,0.482603846684974,3.94742459836291,7.89963856217809e-05,0.00265937174491219
"gene:UTI89_C0709","gene:UTI89_C0709",573.704119045002,-0.720542833365175,0.224176236758754,-3.21418025292566,0.00130817522859127,0.0200417145050944
"gene:UTI89_C4910","gene:UTI89_C4910",1048.84801468104,-0.792311805982347,0.312874434612584,-2.53236352456673,0.0113296464214712,0.0885511311383685
"gene:UTI89_C3963","gene:UTI89_C3963",72.7646467056553,-1.19004061675803,0.405211586166807,-2.93683758654458,0.00331577707992338,0.0376204685542526
"gene:EBG00001165865","gene:EBG00001165865",31.1402130881192,-1.38218152681441,0.368168841949009,-3.75420559626239,0.000173892092816744,0.00468318862601726
"gene:UTI89_C2550","gene:UTI89_C2550",668.821913992891,-1.72249065168885,0.349049335857069,-4.93480569862532,8.02305907841558e-07,8.04980260867697e-05
"gene:UTI89_C5074","gene:UTI89_C5074",492.678461480889,2.0981071752765,0.483181696596424,4.34227370377595,1.41015702970649e-05,0.000721577352100812
"gene:UTI89_C2505","gene:UTI89_C2505",14.0468882183249,-0.923689826184292,0.357831357154486,-2.58135517672228,0.00984132732719912,0.0812226966665772
"gene:UTI89_C0596","gene:UTI89_C0596",755.121648699901,3.43173186483987,0.472206986826722,7.26743136077138,3.66387396199893e-13,4.68701076588713e-10
"gene:UTI89_C1412","gene:UTI89_C1412",209.895334317621,-1.15020310709992,0.35795049973574,-3.21330214079619,0.00131218172442533,0.0200430862205505
"gene:UTI89_C0017","gene:UTI89_C0017",1927.00353739317,-1.71903202187363,0.312944120517801,-5.49309576108763,3.9494849339594e-08,8.42063100294594e-06
"gene:UTI89_C3120","gene:UTI89_C3120",1359.60994241381,-1.04605327148215,0.312181610223471,-3.35078440633754,0.000805830132737831,0.014073149451261
"gene:UTI89_C3048","gene:UTI89_C3048",362.130425804588,0.641884574282812,0.198255325902121,3.2376662334898,0.00120511707903404,0.0190326669549913
"gene:UTI89_C3592","gene:UTI89_C3592",13026.4851520007,0.903840677501472,0.30098840563552,3.00290861899834,0.00267412713711485,0.0331319819869654
"gene:UTI89_C4325","gene:UTI89_C4325",505.214183288083,-1.15561416448368,0.330875059695761,-3.49259979143264,0.000478342827096399,0.00948193709866432
"gene:UTI89_C4098","gene:UTI89_C4098",56.7588041957265,1.09212442199179,0.426286085804388,2.56195184023185,0.010408575063077,0.0837059127290152
"gene:UTI89_C3132","gene:UTI89_C3132",133.120023093379,1.14284723206508,0.394852014196832,2.89436850003095,0.00379922006112632,0.0413629979846454
"gene:UTI89_C2429","gene:UTI89_C2429",1922.8471323935,2.24339859411625,0.50301248294524,4.45992628449436,8.19878474228796e-06,0.000493566841485735
"gene:UTI89_C0773","gene:UTI89_C0773",607.934810013268,-1.86255469626685,0.477932362844627,-3.89710938422547,9.73476576962738e-05,0.00305599978179039
"gene:UTI89_C1689","gene:UTI89_C1689",244.873192142364,1.02801359972934,0.400805834275581,2.56486685526267,0.0103215403419113,0.0837009856252931
"gene:UTI89_C3537","gene:UTI89_C3537",439.221090902587,-1.00936845657926,0.362570046092895,-2.78392676796208,0.00537051583354268,0.052831479239852
"gene:UTI89_C1194","gene:UTI89_C1194",512.249098841765,0.679508784391821,0.250765707579794,2.70973567697888,0.00673368469945877,0.0607764557674276
"gene:UTI89_C3034","gene:UTI89_C3034",32.5040084911261,1.42367142526979,0.509787079844417,2.7926785153211,0.00522736152710536,0.0519208798284379
"gene:UTI89_C5109","gene:UTI89_C5109",214.815577900204,0.816053957700483,0.288253895939631,2.83102490268297,0.0046399108351036,0.0476755496851911
"gene:UTI89_C2173","gene:UTI89_C2173",66.2721510835165,1.26134864589165,0.354198652971579,3.56113337899358,0.000369257436837192,0.00796405017487519
"gene:UTI89_C2130","gene:UTI89_C2130",585.395163344358,-1.01467853276182,0.361931757185268,-2.8035078785375,0.00505499972141472,0.050718497204861
"gene:UTI89_C0936","gene:UTI89_C0936",365.114680817883,-1.2051215588617,0.353275668340817,-3.41127812317682,0.000646591011817752,0.0116911880122666
"gene:UTI89_C3420","gene:UTI89_C3420",51.4134383891446,-1.81787172077497,0.425733978030443,-4.26997095506664,1.95498424823246e-05,0.000893183428411206
"gene:UTI89_C0338","gene:UTI89_C0338",216.587614066893,0.4499353743333,0.179012260140074,2.51343329211772,0.0119562387189324,0.0918008834396316
"gene:UTI89_C1377","gene:UTI89_C1377",2232.65384973174,0.871760073874617,0.26968513144714,3.23251070311783,0.00122707539017934,0.0192737978580817
"gene:UTI89_C3114","gene:UTI89_C3114",951.033640741774,-0.612083691611732,0.21006536553769,-2.91377729044016,0.0035708455245008,0.0397217751062404
"gene:UTI89_C1692","gene:UTI89_C1692",226.065329319334,0.937321492888652,0.348147458287847,2.69231175059643,0.0070958581891532,0.0631469675719947
"gene:UTI89_C4359","gene:UTI89_C4359",132.344434922532,0.909014952830079,0.332034743182016,2.73771034958161,0.00618685400912574,0.0575258768972231
"gene:UTI89_P028","gene:UTI89_P028",2799.31262514162,1.49321665422472,0.471656150669729,3.16590094734146,0.00154603430162624,0.0223263874071212
"gene:UTI89_C1576","gene:UTI89_C1576",221.431043001027,-1.00184187538279,0.308879515833418,-3.24347139912991,0.0011808266528186,0.0187067801314946
